account_id,timestamp,amount,location,device_type,transaction_velocity,is_foreign_transaction,location_change_since_last_tx,new_device_used,failed_login_attempts,merchant_risk_score,account_age_days,amount_vs_avg,time_of_day,fraud
acct_1,2026-01-01T18:00:00,226.92,NJ,iPhone,1,0,0,0,0,0.21,1183,1.03,18,0
acct_1,2026-01-01T16:16:00,207.8,CT,Tablet,3,0,1,0,0,0.1,1183,0.94,16,0
acct_1,2026-01-01T16:32:00,198.23,NJ,iPhone,1,0,1,0,0,0.33,1183,0.9,16,0
acct_1,2026-01-01T12:57:00,247.39,NJ,iPhone,1,0,0,0,0,0.13,1183,1.12,12,0
acct_1,2026-01-01T17:38:00,232.34,NJ,Tablet,2,0,0,0,1,0.13,1183,1.06,17,0
acct_1,2026-01-01T12:40:00,268.29,NJ,iPhone,2,0,0,0,0,0.28,1183,1.22,12,0
acct_1,2026-01-01T18:48:00,252.39,NJ,Tablet,1,0,0,0,0,0.08,1183,1.15,18,0
acct_1,2026-01-01T19:43:00,276.87,NJ,iPhone,1,0,0,0,1,0.09,1183,1.26,19,0
acct_1,2026-01-01T15:36:00,135.62,NY,Tablet,2,0,1,0,0,0.25,1183,0.62,15,0
acct_1,2026-01-01T19:42:00,296.45,TX,iPhone,2,0,1,0,0,0.31,1183,1.35,19,0
acct_1,2026-01-01T21:20:00,262.32,NJ,Tablet,1,0,1,0,1,0.29,1183,1.19,21,0
acct_1,2026-01-01T20:59:00,236.14,NJ,iPhone,1,0,0,0,1,0.31,1183,1.07,20,0
acct_1,2026-01-01T18:30:00,237.46,NJ,Tablet,2,0,0,0,0,0.12,1183,1.08,18,0
acct_1,2026-01-01T20:54:00,237.16,NJ,Tablet,2,0,0,0,0,0.24,1183,1.08,20,0
acct_1,2026-01-01T18:16:00,174.6,NJ,iPhone,1,0,0,0,0,0.31,1183,0.79,18,0
acct_1,2026-01-01T17:00:00,281.16,NJ,iPhone,3,0,0,0,1,0.15,1183,1.28,17,0
acct_1,2026-01-01T23:20:00,190.75,NJ,Tablet,2,0,0,0,0,0.13,1183,0.87,23,0
acct_1,2026-01-01T22:53:00,158.68,NJ,iPhone,2,0,0,0,0,0.18,1183,0.72,22,0
acct_1,2026-01-01T22:24:00,287.51,NJ,iPhone,1,0,0,0,0,0.2,1183,1.31,22,0
acct_1,2026-01-01T22:42:00,173.18,NJ,iPhone,2,0,0,0,0,0.18,1183,0.79,22,0
acct_1,2026-01-01T19:40:00,167.63,NJ,Tablet,1,0,0,0,1,0.21,1183,0.76,19,0
acct_1,2026-01-01T14:48:00,207.45,NJ,Tablet,2,0,0,0,1,0.18,1183,0.94,14,0
acct_1,2026-01-01T23:36:00,234.08,NJ,iPhone,2,0,0,0,0,0.14,1183,1.06,23,0
acct_1,2026-01-01T23:54:00,186.65,NJ,iPhone,1,0,0,0,0,0.12,1183,0.85,23,0
acct_1,2026-01-01T17:54:00,230.17,FL,iPhone,2,0,1,0,1,0.17,1183,1.05,17,0
acct_1,2026-01-02T00:30:00,142.16,NJ,Tablet,1,0,1,0,0,0.09,1183,0.65,0,0
acct_1,2026-01-02T01:44:00,311.65,NJ,iPhone,2,0,0,0,1,0.12,1183,1.42,1,0
acct_1,2026-01-02T03:00:00,284.14,NJ,iPhone,1,0,0,0,0,0.19,1183,1.29,3,0
acct_1,2026-01-02T03:20:00,153.97,NJ,Tablet,2,0,0,0,1,0.23,1183,0.7,3,0
acct_1,2026-01-02T02:41:00,265.17,TX,iPhone,1,0,1,0,1,0.19,1183,1.21,2,0
acct_1,2026-01-02T04:00:00,221.36,NJ,Tablet,2,0,1,0,0,0.13,1183,1.01,4,0
acct_1,2026-01-01T17:09:00,210.87,NJ,iPhone,1,0,0,0,0,0.1,1183,0.96,17,0
acct_1,2026-01-01T22:28:00,190.3,NJ,Tablet,1,0,0,0,0,0.21,1183,0.87,22,0
acct_1,2026-01-01T22:42:00,316.18,NJ,iPhone,2,0,0,0,1,0.19,1183,1.44,22,0
acct_1,2026-01-01T21:52:00,203.56,TX,iPhone,2,0,1,0,1,0.12,1183,0.93,21,0
acct_1,2026-01-01T23:10:00,165.64,NJ,Tablet,2,0,1,0,0,0.3,1183,0.75,23,0
acct_1,2026-01-01T19:00:00,287.48,FL,iPhone,1,0,1,0,0,0.24,1183,1.31,19,0
acct_1,2026-01-01T19:10:00,243.34,NJ,Tablet,1,0,1,0,0,0.19,1183,1.11,19,0
acct_1,2026-01-01T22:44:00,223.79,NJ,Tablet,1,0,0,0,0,0.3,1183,1.02,22,0
acct_1,2026-01-02T01:15:00,287.98,CA,iPhone,2,0,1,0,0,0.28,1183,1.31,1,0
acct_1,2026-01-02T05:00:00,233.37,NJ,iPhone,2,0,1,0,0,0.12,1183,1.06,5,0
acct_1,2026-01-02T01:45:00,185.65,NJ,Tablet,1,0,0,0,0,0.1,1183,0.84,1,0
acct_1,2026-01-02T04:24:00,305.29,NJ,iPhone,1,0,0,0,0,0.08,1183,1.39,4,0
acct_1,2026-01-01T17:44:00,284.96,TX,Tablet,1,0,1,0,0,0.07,1183,1.3,17,0
acct_1,2026-01-02T07:26:00,239.89,NJ,Tablet,1,0,1,0,0,0.29,1183,1.09,7,0
acct_1,2026-01-02T05:15:00,230.34,NJ,Tablet,1,0,0,0,0,0.2,1183,1.05,5,0
acct_1,2026-01-02T00:28:00,277.23,NJ,Tablet,2,0,0,0,0,0.24,1183,1.26,0,0
acct_1,2026-01-02T03:15:00,204.41,NJ,Tablet,1,0,0,0,1,0.19,1183,0.93,3,0
acct_1,2026-01-02T08:42:00,179.45,NJ,iPhone,1,0,0,0,0,0.31,1183,0.82,8,0
acct_1,2026-01-01T22:29:00,220.21,NJ,Tablet,1,0,0,0,0,0.2,1183,1.0,22,0
acct_1,2026-01-02T01:20:00,235.77,NJ,Tablet,2,0,0,0,0,0.31,1183,1.07,1,0
acct_1,2026-01-02T09:39:00,271.11,NJ,iPhone,1,0,0,0,0,0.12,1183,1.23,9,0
acct_1,2026-01-02T03:08:00,127.57,NJ,Tablet,2,0,0,0,1,0.29,1183,0.58,3,0
acct_1,2026-01-01T20:27:00,204.64,NJ,Tablet,2,0,0,0,1,0.22,1183,0.93,20,0
acct_1,2026-01-02T02:12:00,138.75,NJ,Tablet,2,0,0,0,0,0.14,1183,0.63,2,0
acct_1,2026-01-01T23:35:00,246.12,NJ,iPhone,2,0,0,0,0,0.11,1183,1.12,23,0
acct_1,2026-01-02T05:30:00,207.83,NJ,Tablet,2,0,0,0,0,0.3,1183,0.94,5,0
acct_1,2026-01-02T01:24:00,224.88,NJ,iPhone,2,0,0,0,0,0.06,1183,1.02,1,0
acct_1,2026-01-01T19:44:00,139.69,NJ,Tablet,1,0,0,0,0,0.31,1183,0.63,19,0
acct_1,2026-01-02T09:13:00,206.56,NJ,iPhone,2,0,0,0,0,0.33,1183,0.94,9,0
acct_1,2026-01-02T06:30:00,235.24,NJ,iPhone,2,0,0,0,0,0.09,1183,1.07,6,0
acct_1,2026-01-02T09:47:00,242.03,NJ,Tablet,1,0,0,0,0,0.28,1183,1.1,9,0
acct_1,2026-01-02T05:28:00,163.38,NJ,Tablet,2,0,0,0,0,0.22,1183,0.74,5,0
acct_1,2026-01-01T20:24:00,150.3,CT,iPhone,1,0,1,0,0,0.25,1183,0.68,20,0
acct_1,2026-01-01T23:40:00,224.44,NJ,Tablet,2,0,1,0,1,0.26,1183,1.02,23,0
acct_1,2026-01-02T07:45:00,209.77,NJ,Tablet,2,0,0,0,0,0.26,1183,0.95,7,0
acct_1,2026-01-02T03:12:00,238.14,NJ,iPhone,1,0,0,0,1,0.08,1183,1.08,3,0
acct_1,2026-01-02T01:47:00,147.88,NJ,iPhone,1,0,0,0,0,0.1,1183,0.67,1,0
acct_1,2026-01-02T03:36:00,135.19,TX,iPhone,1,0,1,0,1,0.26,1183,0.61,3,0
acct_1,2026-01-02T15:21:00,184.12,NJ,Tablet,2,0,1,0,0,0.23,1183,0.84,15,0
acct_1,2026-01-02T07:20:00,212.74,NJ,iPhone,1,0,0,0,0,0.35,1183,0.97,7,0
acct_1,2026-01-02T14:18:00,251.27,NJ,iPhone,1,0,0,0,1,0.21,1183,1.14,14,0
acct_1,2026-01-02T09:30:00,250.08,NJ,Tablet,1,0,0,0,0,0.19,1183,1.14,9,0
acct_1,2026-01-02T08:02:00,179.05,NJ,Tablet,2,0,0,0,1,0.26,1183,0.81,8,0
acct_1,2026-01-02T04:48:00,190.96,NJ,iPhone,1,0,0,0,1,0.08,1183,0.87,4,0
acct_1,2026-01-02T05:00:00,155.23,NJ,iPhone,3,0,0,0,1,0.17,1183,0.71,5,0
acct_1,2026-01-02T03:26:00,143.73,NJ,Tablet,1,0,0,0,0,0.11,1183,0.65,3,0
acct_1,2026-01-02T12:32:00,250.82,TX,iPhone,2,0,1,0,0,0.34,1183,1.14,12,0
acct_1,2026-01-02T14:36:00,246.38,NJ,iPhone,1,0,1,0,1,0.08,1183,1.12,14,0
acct_1,2026-01-02T00:21:00,193.31,NJ,Tablet,2,0,0,0,0,0.2,1183,0.88,0,0
acct_1,2026-01-02T06:00:00,165.56,NJ,Tablet,2,0,0,0,0,0.17,1183,0.75,6,0
acct_1,2026-01-02T15:27:00,107.04,NJ,Tablet,1,0,0,0,1,0.15,1183,0.49,15,0
acct_1,2026-01-02T21:20:00,118.17,NJ,Tablet,1,0,0,0,1,0.31,1183,0.54,21,0
acct_1,2026-01-02T12:15:00,170.87,NJ,Tablet,1,0,0,0,1,0.33,1183,0.78,12,0
acct_1,2026-01-02T04:54:00,260.33,NJ,Tablet,1,0,0,0,0,0.15,1183,1.18,4,0
acct_1,2026-01-02T12:45:00,192.11,NJ,iPhone,1,0,0,0,1,0.34,1183,0.87,12,0
acct_1,2026-01-02T03:20:00,146.54,NJ,Tablet,1,0,0,0,0,0.21,1183,0.67,3,0
acct_1,2026-01-02T13:15:00,250.55,NJ,iPhone,2,0,0,0,0,0.19,1183,1.14,13,0
acct_1,2026-01-02T07:36:00,175.37,NJ,Tablet,2,0,0,0,1,0.34,1183,0.8,7,0
acct_1,2026-01-02T19:42:00,201.87,NJ,iPhone,1,0,0,0,0,0.12,1183,0.92,19,0
acct_1,2026-01-02T20:00:00,386.96,NJ,Tablet,1,0,0,0,0,0.28,1183,1.76,20,0
acct_1,2026-01-02T22:19:00,261.47,NJ,iPhone,1,0,0,0,0,0.15,1183,1.19,22,0
acct_1,2026-01-02T00:16:00,205.65,NJ,Tablet,2,0,0,0,0,0.1,1183,0.93,0,0
acct_1,2026-01-02T02:27:00,178.28,NJ,Tablet,1,0,0,0,0,0.12,1183,0.81,2,0
acct_1,2026-01-02T21:12:00,218.94,NJ,Tablet,2,0,0,0,0,0.25,1183,1.0,21,0
acct_1,2026-01-02T04:50:00,338.54,CA,Tablet,2,0,1,0,0,0.19,1183,1.54,4,0
acct_1,2026-01-02T09:12:00,237.0,NJ,iPhone,2,0,1,0,1,0.22,1183,1.08,9,0
acct_1,2026-01-02T19:59:00,195.76,NJ,Tablet,2,0,0,0,0,0.05,1183,0.89,19,0
acct_1,2026-01-02T22:24:00,246.24,NJ,Tablet,1,0,0,0,0,0.28,1183,1.12,22,0
acct_1,2026-01-02T07:39:00,179.91,NJ,Tablet,1,0,0,0,0,0.24,1183,0.82,7,0
acct_1,2026-01-02T23:00:00,191.34,NJ,Tablet,1,0,0,0,0,0.08,1183,0.87,23,0
acct_1,2026-01-02T10:12:00,193.58,NJ,Tablet,2,0,0,0,0,0.3,1183,0.88,10,0
acct_1,2026-01-02T10:24:00,333.33,CA,Tablet,1,0,1,0,0,0.19,1183,1.52,10,0
acct_1,2026-01-02T03:57:00,310.84,NJ,Tablet,3,0,1,0,0,0.08,1183,1.41,3,0
acct_1,2026-01-02T15:16:00,287.95,NJ,Tablet,2,0,0,0,1,0.3,1183,1.31,15,0
acct_1,2026-01-02T13:15:00,251.19,NJ,Tablet,2,0,0,0,0,0.24,1183,1.14,13,0
acct_1,2026-01-03T00:48:00,273.94,NJ,Tablet,1,0,0,0,0,0.09,1183,1.25,0,0
acct_1,2026-01-02T02:16:00,198.54,NJ,iPhone,2,0,0,0,1,0.19,1183,0.9,2,0
acct_1,2026-01-03T01:24:00,300.67,NJ,iPhone,1,0,0,0,1,0.25,1183,1.37,1,0
acct_1,2026-01-02T18:45:00,122.76,NJ,Tablet,1,0,0,0,0,0.18,1183,0.56,18,0
acct_1,2026-01-02T09:40:00,235.48,NJ,Tablet,1,0,0,0,0,0.17,1183,1.07,9,0
acct_1,2026-01-02T09:51:00,351.52,NJ,iPhone,1,0,0,0,0,0.24,1183,1.6,9,0
acct_1,2026-01-03T00:14:00,237.43,NJ,iPhone,1,0,0,0,0,0.07,1183,1.08,0,0
acct_1,2026-01-03T07:40:00,151.12,NJ,iPhone,1,0,0,0,0,0.28,1183,0.69,7,0
acct_1,2026-01-03T08:00:00,223.36,NJ,iPhone,1,0,0,0,0,0.21,1183,1.02,8,0
acct_1,2026-01-03T08:20:00,256.96,NJ,iPhone,2,0,0,0,0,0.29,1183,1.17,8,0
acct_1,2026-01-02T10:46:00,211.68,NJ,iPhone,1,0,0,0,1,0.21,1183,0.96,10,0
acct_1,2026-01-03T06:33:00,275.26,NJ,iPhone,2,0,0,0,1,0.2,1183,1.25,6,0
acct_1,2026-01-03T01:56:00,312.63,NJ,Tablet,2,0,0,0,1,0.24,1183,1.42,1,0
acct_1,2026-01-02T03:52:00,278.27,NJ,iPhone,2,0,0,0,1,0.26,1183,1.26,3,0
acct_2,2026-01-01T08:00:00,240.21,CT,Android,1,0,0,0,0,0.13,1908,1.09,8,0
acct_2,2026-01-01T08:18:00,145.39,CT,iPhone,1,0,0,0,1,0.2,1908,0.66,8,0
acct_2,2026-01-01T08:28:00,289.48,CT,Android,1,0,0,0,1,0.19,1908,1.32,8,0
acct_2,2026-01-01T08:33:00,131.65,CT,Android,1,0,0,0,0,0.18,1908,0.6,8,0
acct_2,2026-01-01T09:12:00,215.81,CT,iPhone,2,0,0,0,0,0.08,1908,0.98,9,0
acct_2,2026-01-01T08:45:00,240.65,CT,Android,1,0,0,0,0,0.23,1908,1.09,8,0
acct_2,2026-01-01T09:36:00,144.17,CT,iPhone,1,0,0,0,0,0.34,1908,0.66,9,0
acct_2,2026-01-01T09:59:00,210.16,CT,Android,1,0,0,0,1,0.12,1908,0.96,9,0
acct_2,2026-01-01T09:12:00,178.75,CT,iPhone,1,0,0,0,0,0.29,1908,0.81,9,0
acct_2,2026-01-01T10:24:00,320.3,CT,Android,1,0,0,0,0,0.06,1908,1.46,10,0
acct_2,2026-01-01T10:00:00,206.15,CT,Android,1,0,0,0,0,0.31,1908,0.94,10,0
acct_2,2026-01-01T11:07:00,208.51,CT,Android,1,0,0,0,0,0.27,1908,0.95,11,0
acct_2,2026-01-01T10:12:00,176.92,CT,iPhone,1,0,0,0,0,0.28,1908,0.8,10,0
acct_2,2026-01-01T11:41:00,126.2,CT,Android,1,0,0,0,0,0.13,1908,0.57,11,0
acct_2,2026-01-01T12:12:00,153.23,CT,Android,1,0,0,0,0,0.15,1908,0.7,12,0
acct_2,2026-01-01T10:15:00,202.82,CT,iPhone,1,0,0,0,0,0.12,1908,0.92,10,0
acct_2,2026-01-01T12:32:00,255.01,CT,iPhone,1,0,0,0,0,0.15,1908,1.16,12,0
acct_2,2026-01-01T10:16:00,161.63,CT,Android,1,0,0,0,0,0.07,1908,0.73,10,0
acct_2,2026-01-01T13:42:00,230.32,CA,iPhone,1,0,1,0,1,0.26,1908,1.05,13,0
acct_2,2026-01-01T12:26:00,206.23,CT,iPhone,1,0,1,0,0,0.08,1908,0.94,12,0
acct_2,2026-01-01T11:00:00,223.08,CT,iPhone,1,0,0,0,0,0.27,1908,1.01,11,0
acct_2,2026-01-01T11:51:00,203.36,CT,Android,1,0,0,0,0,0.32,1908,0.92,11,0
acct_2,2026-01-01T12:46:00,137.76,CT,Android,2,0,0,0,0,0.08,1908,0.63,12,0
acct_2,2026-01-01T12:36:00,244.3,CT,Android,1,0,0,0,0,0.34,1908,1.11,12,0
acct_2,2026-01-01T15:12:00,127.89,CT,iPhone,1,0,0,0,0,0.31,1908,0.58,15,0
acct_2,2026-01-01T15:30:00,196.1,CT,iPhone,1,0,0,0,0,0.23,1908,0.89,15,0
acct_2,2026-01-01T13:38:00,172.63,CT,Android,1,0,0,0,0,0.3,1908,0.78,13,0
acct_2,2026-01-01T12:03:00,126.96,CT,iPhone,1,0,0,0,1,0.22,1908,0.58,12,0
acct_2,2026-01-01T17:20:00,218.89,FL,Android,1,0,1,0,0,0.23,1908,0.99,17,0
acct_2,2026-01-01T15:44:00,231.47,CT,iPhone,1,0,1,0,0,0.2,1908,1.05,15,0
acct_2,2026-01-01T13:00:00,303.66,FL,Android,1,0,1,0,0,0.16,1908,1.38,13,0
acct_2,2026-01-01T14:12:00,147.85,CT,Android,1,0,1,0,0,0.07,1908,0.67,14,0
acct_2,2026-01-01T12:48:00,169.19,CT,Android,1,0,0,0,0,0.07,1908,0.77,12,0
acct_2,2026-01-01T17:54:00,252.18,NJ,iPhone,1,0,1,0,0,0.23,1908,1.15,17,0
acct_2,2026-01-01T13:06:00,200.44,CT,Android,1,0,1,0,0,0.24,1908,0.91,13,0
acct_2,2026-01-01T16:10:00,209.46,CT,Android,1,0,0,0,0,0.33,1908,0.95,16,0
acct_2,2026-01-01T17:00:00,310.52,CT,iPhone,3,0,0,0,0,0.2,1908,1.41,17,0
acct_2,2026-01-01T17:52:00,278.15,CT,iPhone,1,0,0,0,0,0.23,1908,1.26,17,0
acct_2,2026-01-01T14:20:00,274.36,CT,Android,1,0,0,0,1,0.06,1908,1.25,14,0
acct_2,2026-01-01T16:27:00,201.92,CT,iPhone,1,0,0,0,1,0.12,1908,0.92,16,0
acct_2,2026-01-01T15:20:00,183.49,CT,Android,1,0,0,0,0,0.25,1908,0.83,15,0
acct_2,2026-01-01T19:37:00,280.92,CT,iPhone,1,0,0,0,1,0.34,1908,1.28,19,0
acct_2,2026-01-01T15:42:00,229.5,CT,iPhone,1,0,0,0,0,0.22,1908,1.04,15,0
acct_2,2026-01-01T14:27:00,204.09,CT,Android,1,0,0,0,0,0.13,1908,0.93,14,0
acct_2,2026-01-01T19:44:00,255.47,CT,iPhone,1,0,0,0,0,0.33,1908,1.16,19,0
acct_2,2026-01-01T18:30:00,281.34,CT,Android,1,0,0,0,0,0.12,1908,1.28,18,0
acct_2,2026-01-01T17:58:00,315.37,CT,Android,1,0,0,0,0,0.06,1908,1.43,17,0
acct_2,2026-01-01T19:45:00,210.01,CT,iPhone,1,0,0,0,0,0.32,1908,0.95,19,0
acct_2,2026-01-01T14:24:00,216.11,CT,iPhone,1,0,0,0,0,0.28,1908,0.98,14,0
acct_2,2026-01-01T16:59:00,214.57,CT,iPhone,1,0,0,0,0,0.08,1908,0.98,16,0
acct_2,2026-01-01T20:30:00,211.78,CT,Android,1,0,0,0,0,0.14,1908,0.96,20,0
acct_2,2026-01-01T14:48:00,189.36,CT,Android,1,0,0,0,0,0.07,1908,0.86,14,0
acct_2,2026-01-01T21:52:00,127.04,CT,Android,1,0,0,0,1,0.31,1908,0.58,21,0
acct_2,2026-01-01T15:04:00,118.06,CT,Android,1,0,0,0,0,0.29,1908,0.54,15,0
acct_2,2026-01-01T19:42:00,224.48,CT,iPhone,1,0,0,0,0,0.06,1908,1.02,19,0
acct_2,2026-01-01T22:40:00,178.32,CT,iPhone,1,0,0,0,1,0.24,1908,0.81,22,0
acct_2,2026-01-02T02:40:00,277.78,NY,iPhone,1,0,1,0,0,0.06,1908,1.26,2,0
acct_2,2026-01-01T18:27:00,256.09,CT,iPhone,1,0,1,0,1,0.13,1908,1.16,18,0
acct_2,2026-01-02T03:20:00,192.75,CT,Android,1,0,0,0,0,0.13,1908,0.88,3,0
acct_2,2026-01-02T03:40:00,142.03,CT,iPhone,1,0,0,0,0,0.34,1908,0.65,3,0
acct_2,2026-01-01T23:00:00,201.26,CT,iPhone,1,0,0,0,0,0.27,1908,0.91,23,0
acct_2,2026-01-01T17:09:00,57.41,CT,iPhone,1,0,0,0,0,0.08,1908,0.26,17,0
acct_2,2026-01-01T21:26:00,195.02,CT,iPhone,1,0,0,0,0,0.26,1908,0.89,21,0
acct_2,2026-01-01T21:39:00,136.24,FL,iPhone,1,0,1,0,0,0.24,1908,0.62,21,0
acct_2,2026-01-02T05:20:00,240.57,CT,iPhone,1,0,1,0,0,0.34,1908,1.09,5,0
acct_2,2026-01-01T18:50:00,268.11,CT,Android,1,0,0,0,0,0.12,1908,1.22,18,0
acct_2,2026-01-02T03:48:00,183.93,CT,Android,1,0,0,0,1,0.33,1908,0.84,3,0
acct_2,2026-01-01T22:31:00,199.35,CT,iPhone,1,0,0,0,1,0.14,1908,0.91,22,0
acct_2,2026-01-01T21:36:00,220.07,CT,iPhone,1,0,0,0,1,0.32,1908,1.0,21,0
acct_2,2026-01-01T18:21:00,216.84,CT,iPhone,1,0,0,0,1,0.11,1908,0.99,18,0
acct_2,2026-01-01T19:40:00,256.32,TX,Android,1,0,1,0,0,0.25,1908,1.17,19,0
acct_2,2026-01-02T06:29:00,283.11,CT,Android,1,0,1,0,0,0.2,1908,1.29,6,0
acct_2,2026-01-01T18:48:00,317.05,CT,iPhone,1,0,0,0,0,0.16,1908,1.44,18,0
acct_2,2026-01-02T04:41:00,152.56,CT,Android,1,0,0,0,0,0.14,1908,0.69,4,0
acct_2,2026-01-02T07:26:00,206.94,CT,Android,1,0,0,0,0,0.34,1908,0.94,7,0
acct_2,2026-01-02T06:30:00,275.03,CT,Android,1,0,0,0,0,0.28,1908,1.25,6,0
acct_2,2026-01-01T20:40:00,109.78,CT,Android,1,0,0,0,0,0.14,1908,0.5,20,0
acct_2,2026-01-01T20:50:00,181.88,CT,iPhone,1,0,0,0,0,0.13,1908,0.83,20,0
acct_2,2026-01-02T07:24:00,262.41,CT,Android,1,0,0,0,0,0.23,1908,1.19,7,0
acct_2,2026-01-02T06:23:00,265.67,CT,iPhone,1,0,0,0,0,0.3,1908,1.21,6,0
acct_2,2026-01-01T18:40:00,336.91,CT,iPhone,1,0,0,0,0,0.28,1908,1.53,18,0
acct_2,2026-01-02T02:54:00,209.95,FL,iPhone,1,0,1,0,0,0.19,1908,0.95,2,0
acct_2,2026-01-02T11:20:00,239.8,CT,Android,1,0,1,0,0,0.18,1908,1.09,11,0
acct_2,2026-01-02T04:45:00,171.09,CT,iPhone,1,0,0,0,0,0.34,1908,0.78,4,0
acct_2,2026-01-01T22:00:00,224.43,CT,Android,1,0,0,0,1,0.09,1908,1.02,22,0
acct_2,2026-01-02T05:15:00,220.32,CT,iPhone,1,0,0,0,1,0.12,1908,1.0,5,0
acct_2,2026-01-01T22:20:00,269.77,CT,Android,1,0,0,0,0,0.2,1908,1.23,22,0
acct_2,2026-01-02T07:12:00,109.39,CT,Android,1,0,0,0,1,0.2,1908,0.5,7,0
acct_2,2026-01-02T00:08:00,231.15,CT,iPhone,1,0,0,0,1,0.14,1908,1.05,0,0
acct_2,2026-01-01T19:52:00,253.48,NJ,iPhone,1,0,1,0,1,0.16,1908,1.15,19,0
acct_2,2026-01-02T05:00:00,287.04,CT,iPhone,1,0,1,0,0,0.17,1908,1.3,5,0
acct_2,2026-01-02T06:45:00,224.03,NJ,Android,1,0,1,0,0,0.34,1908,1.02,6,0
acct_2,2026-01-02T05:28:00,106.9,CT,iPhone,2,0,1,0,0,0.11,1908,0.49,5,0
acct_2,2026-01-02T08:48:00,207.16,CT,iPhone,1,0,0,0,1,0.21,1908,0.94,8,0
acct_2,2026-01-01T23:40:00,168.0,CT,iPhone,1,0,0,0,0,0.17,1908,0.76,23,0
acct_2,2026-01-02T10:55:00,216.89,CT,iPhone,1,0,0,0,0,0.19,1908,0.99,10,0
acct_2,2026-01-01T20:48:00,164.27,FL,iPhone,1,0,1,0,0,0.23,1908,0.75,20,0
acct_2,2026-01-02T03:24:00,314.08,CT,Android,1,0,1,0,0,0.23,1908,1.43,3,0
acct_2,2026-01-02T00:20:00,133.11,CT,iPhone,1,0,0,0,0,0.3,1908,0.61,0,0
acct_2,2026-01-02T02:09:00,351.21,CT,Android,1,0,0,0,1,0.14,1908,1.6,2,0
