account_id,timestamp,amount,location,device_type,transaction_velocity,is_foreign_transaction,location_change_since_last_tx,new_device_used,failed_login_attempts,merchant_risk_score,account_age_days,amount_vs_avg,time_of_day,fraud
acct_9,2026-01-01T13:40:00,197.49,CA,MacBook,1,0,0,0,1,0.25,464,1.13,13,0
acct_9,2026-01-01T13:06:00,218.83,CA,Tablet,2,0,0,0,0,0.12,464,1.25,13,0
acct_9,2026-01-01T14:01:00,196.26,CA,Tablet,2,0,0,0,0,0.16,464,1.12,14,0
acct_9,2026-01-01T12:40:00,163.61,CA,MacBook,1,0,0,0,1,0.1,464,0.93,12,0
acct_9,2026-01-01T10:48:00,213.99,CA,MacBook,2,0,0,0,0,0.24,464,1.22,10,0
acct_9,2026-01-01T13:08:00,175.69,CA,MacBook,2,0,0,0,0,0.25,464,1.0,13,0
acct_9,2026-01-01T13:22:00,196.76,CA,Tablet,1,0,0,0,1,0.31,464,1.12,13,0
acct_9,2026-01-01T15:12:00,129.33,CA,Tablet,2,0,0,0,0,0.08,464,0.74,15,0
acct_9,2026-01-01T11:45:00,110.11,CA,Tablet,2,0,0,0,1,0.13,464,0.63,11,0
acct_9,2026-01-01T16:14:00,223.6,CA,MacBook,2,0,0,0,0,0.22,464,1.28,16,0
acct_9,2026-01-01T12:03:00,143.49,CA,Tablet,2,0,0,0,1,0.29,464,0.82,12,0
acct_9,2026-01-01T11:44:00,111.62,CA,MacBook,2,0,0,0,0,0.21,464,0.64,11,0
acct_9,2026-01-01T16:13:00,96.55,CA,Tablet,1,0,0,0,0,0.1,464,0.55,16,0
acct_9,2026-01-01T16:30:00,173.47,CA,MacBook,1,0,0,0,0,0.06,464,0.99,16,0
acct_9,2026-01-01T16:47:00,182.04,CA,Tablet,2,0,0,0,0,0.34,464,1.04,16,0
acct_9,2026-01-01T16:32:00,140.77,CA,Tablet,3,0,0,0,0,0.14,464,0.8,16,0
acct_9,2026-01-01T16:48:00,205.11,CA,Tablet,1,0,0,0,1,0.26,464,1.17,16,0
acct_9,2026-01-01T17:04:00,300.59,CA,Tablet,1,0,0,0,0,0.25,464,1.72,17,0
acct_9,2026-01-01T12:40:00,177.29,CA,Tablet,2,0,0,0,0,0.23,464,1.01,12,0
acct_9,2026-01-01T14:36:00,145.44,CA,MacBook,1,0,0,0,0,0.21,464,0.83,14,0
acct_9,2026-01-01T15:24:00,105.29,CA,Tablet,2,0,0,0,0,0.25,464,0.6,15,0
acct_9,2026-01-01T20:02:00,193.36,CA,MacBook,2,0,0,0,0,0.26,464,1.1,20,0
acct_9,2026-01-01T19:03:00,130.4,CA,MacBook,1,0,0,0,0,0.14,464,0.75,19,0
acct_9,2026-01-01T21:20:00,165.83,CA,Tablet,2,0,0,0,0,0.09,464,0.95,21,0
acct_9,2026-01-01T14:09:00,156.98,CA,Tablet,1,0,0,0,0,0.32,464,0.9,14,0
acct_9,2026-01-01T22:00:00,162.16,CA,Tablet,2,0,0,0,0,0.16,464,0.93,22,0
acct_9,2026-01-01T15:53:00,160.1,CT,MacBook,2,0,1,0,1,0.08,464,0.91,15,0
acct_9,2026-01-01T17:32:00,148.16,CA,Tablet,1,0,1,0,0,0.1,464,0.85,17,0
acct_9,2026-01-01T23:00:00,144.05,CA,MacBook,2,0,0,0,1,0.23,464,0.82,23,0
acct_9,2026-01-01T17:12:00,227.43,CA,Tablet,2,0,0,0,0,0.16,464,1.3,17,0
acct_9,2026-01-01T22:53:00,164.33,CA,MacBook,3,0,0,0,0,0.25,464,0.94,22,0
acct_9,2026-01-01T19:12:00,167.54,TX,MacBook,1,0,1,0,0,0.34,464,0.96,19,0
acct_9,2026-01-01T21:04:00,259.34,CA,MacBook,1,0,1,0,0,0.33,464,1.48,21,0
acct_9,2026-01-01T19:40:00,185.9,CA,Tablet,1,0,0,0,0,0.33,464,1.06,19,0
acct_9,2026-01-01T16:30:00,158.63,CA,MacBook,1,0,0,0,0,0.34,464,0.91,16,0
acct_9,2026-01-01T20:08:00,130.05,CA,MacBook,1,0,0,0,0,0.17,464,0.74,20,0
acct_9,2026-01-01T23:01:00,205.3,CA,MacBook,2,0,0,0,0,0.12,464,1.17,23,0
acct_9,2026-01-02T01:06:00,122.87,FL,Tablet,1,0,1,0,1,0.34,464,0.7,1,0
acct_9,2026-01-02T00:30:00,242.28,CT,Tablet,1,0,1,0,0,0.3,464,1.38,0,0
acct_9,2026-01-01T22:56:00,166.45,CA,Tablet,2,0,1,0,0,0.34,464,0.95,22,0
acct_9,2026-01-01T20:21:00,203.45,CA,Tablet,1,0,0,0,0,0.14,464,1.16,20,0
acct_9,2026-01-01T19:36:00,174.73,CA,MacBook,2,0,0,0,0,0.33,464,1.0,19,0
acct_9,2026-01-02T01:42:00,82.86,FL,MacBook,1,0,1,0,0,0.16,464,0.47,1,0
acct_9,2026-01-02T01:00:00,139.31,CA,MacBook,2,0,1,0,0,0.17,464,0.8,1,0
acct_9,2026-01-01T16:08:00,215.94,CA,Tablet,2,0,0,0,1,0.09,464,1.23,16,0
acct_9,2026-01-01T23:30:00,249.88,CA,MacBook,2,0,0,0,1,0.16,464,1.43,23,0
acct_9,2026-01-01T21:39:00,150.02,CA,Tablet,2,0,0,0,1,0.25,464,0.86,21,0
acct_9,2026-01-02T00:00:00,196.51,CA,MacBook,2,0,0,0,0,0.08,464,1.12,0,0
acct_9,2026-01-01T21:00:00,217.43,CA,Tablet,2,0,0,0,0,0.25,464,1.24,21,0
acct_9,2026-01-02T00:30:00,295.85,CA,MacBook,1,0,0,0,1,0.29,464,1.69,0,0
acct_9,2026-01-02T05:13:00,225.8,CA,MacBook,2,0,0,0,1,0.09,464,1.29,5,0
acct_9,2026-01-01T18:12:00,181.02,CA,Tablet,1,0,0,0,0,0.07,464,1.03,18,0
acct_9,2026-01-01T22:57:00,121.68,CA,MacBook,2,0,0,0,0,0.13,464,0.7,22,0
acct_9,2026-01-01T18:30:00,177.26,CA,Tablet,1,0,0,0,0,0.13,464,1.01,18,0
acct_9,2026-01-01T18:39:00,267.39,CA,MacBook,1,0,0,0,0,0.19,464,1.53,18,0
acct_9,2026-01-02T08:00:00,200.01,CA,Tablet,1,0,0,0,0,0.35,464,1.14,8,0
acct_9,2026-01-02T04:41:00,157.88,CA,MacBook,1,0,0,0,0,0.13,464,0.9,4,0
acct_9,2026-01-01T21:34:00,216.62,CA,Tablet,1,0,0,0,0,0.16,464,1.24,21,0
acct_9,2026-01-02T04:00:00,153.48,CA,MacBook,2,0,0,0,1,0.19,464,0.88,4,0
acct_9,2026-01-02T04:16:00,162.22,CA,MacBook,2,0,0,0,0,0.33,464,0.93,4,0
acct_9,2026-01-02T08:23:00,141.57,CA,Tablet,2,0,0,0,0,0.07,464,0.81,8,0
acct_9,2026-01-02T08:42:00,159.4,CA,Tablet,2,0,0,0,1,0.11,464,0.91,8,0
acct_9,2026-01-02T03:45:00,150.6,CA,Tablet,2,0,0,0,0,0.15,464,0.86,3,0
acct_9,2026-01-02T09:20:00,201.56,CA,MacBook,1,0,0,0,0,0.25,464,1.15,9,0
acct_9,2026-01-01T22:51:00,158.87,CA,Tablet,1,0,0,0,0,0.23,464,0.91,22,0
acct_9,2026-01-02T08:36:00,186.77,CA,Tablet,1,0,0,0,0,0.33,464,1.07,8,0
acct_9,2026-01-02T07:31:00,136.24,CT,Tablet,2,0,1,0,0,0.09,464,0.78,7,0
acct_9,2026-01-02T03:36:00,143.29,CA,MacBook,1,0,1,0,0,0.18,464,0.82,3,0
acct_9,2026-01-02T10:55:00,209.65,CA,Tablet,2,0,0,0,0,0.23,464,1.2,10,0
acct_9,2026-01-02T11:14:00,210.43,NY,Tablet,1,0,1,0,1,0.2,464,1.2,11,0
acct_9,2026-01-02T07:12:00,255.04,CA,MacBook,1,0,1,0,1,0.17,464,1.46,7,0
acct_9,2026-01-02T01:36:00,175.99,CA,Tablet,2,0,0,0,1,0.2,464,1.01,1,0
acct_9,2026-01-02T12:11:00,138.26,CA,MacBook,1,0,0,0,0,0.1,464,0.79,12,0
acct_9,2026-01-01T20:00:00,139.46,CA,MacBook,1,0,0,0,0,0.13,464,0.8,20,0
acct_9,2026-01-02T14:20:00,291.04,CT,Tablet,2,0,1,0,0,0.24,464,1.66,14,0
acct_9,2026-01-02T11:36:00,141.85,CA,MacBook,1,0,1,0,0,0.17,464,0.81,11,0
acct_9,2026-01-02T10:21:00,139.63,CA,Tablet,3,0,0,0,0,0.12,464,0.8,10,0
acct_9,2026-01-02T02:48:00,226.87,CA,Tablet,3,0,0,0,1,0.33,464,1.3,2,0
acct_9,2026-01-02T03:00:00,217.49,CA,MacBook,1,0,0,0,0,0.15,464,1.24,3,0
acct_9,2026-01-02T01:36:00,105.78,CA,Tablet,1,0,0,0,1,0.12,464,0.6,1,0
acct_9,2026-01-02T14:43:00,152.32,CA,MacBook,2,0,0,0,0,0.19,464,0.87,14,0
acct_9,2026-01-02T00:20:00,194.04,CA,MacBook,2,0,0,0,0,0.14,464,1.11,0,0
acct_9,2026-01-02T00:30:00,202.45,CA,Tablet,1,0,0,0,0,0.18,464,1.16,0,0
acct_9,2026-01-02T09:00:00,272.66,CA,Tablet,1,0,0,0,0,0.23,464,1.56,9,0
acct_9,2026-01-02T07:34:00,159.24,CA,Tablet,2,0,0,0,0,0.12,464,0.91,7,0
acct_9,2026-01-01T23:18:00,163.56,CA,Tablet,3,0,0,0,0,0.21,464,0.93,23,0
acct_9,2026-01-02T06:19:00,186.09,CA,MacBook,1,0,0,0,0,0.14,464,1.06,6,0
acct_9,2026-01-02T10:00:00,183.38,CA,Tablet,2,0,0,0,0,0.3,464,1.05,10,0
acct_9,2026-01-01T23:45:00,155.44,TX,Tablet,1,0,1,0,0,0.32,464,0.89,23,0
acct_9,2026-01-01T22:08:00,181.3,CA,MacBook,2,0,1,0,0,0.33,464,1.04,22,0
acct_9,2026-01-02T16:06:00,106.95,CA,Tablet,2,0,0,0,1,0.1,464,0.61,16,0
acct_9,2026-01-02T00:12:00,192.46,CA,Tablet,3,0,0,0,0,0.09,464,1.1,0,0
acct_9,2026-01-02T00:21:00,222.22,CA,MacBook,1,0,0,0,0,0.25,464,1.27,0,0
acct_9,2026-01-02T02:20:00,227.21,CA,MacBook,1,0,0,0,0,0.31,464,1.3,2,0
acct_9,2026-01-02T06:12:00,230.7,NJ,Tablet,1,0,1,0,0,0.31,464,1.32,6,0
acct_9,2026-01-02T02:40:00,179.28,CA,MacBook,1,0,1,0,1,0.29,464,1.02,2,0
acct_9,2026-01-02T00:57:00,77.17,CA,Tablet,1,0,0,0,0,0.35,464,0.44,0,0
acct_9,2026-01-02T03:00:00,179.49,CA,MacBook,1,0,0,0,1,0.23,464,1.03,3,0
acct_9,2026-01-02T18:30:00,135.57,CA,Tablet,2,0,0,0,1,0.18,464,0.77,18,0
acct_9,2026-01-02T13:00:00,125.54,CA,Tablet,1,0,0,0,1,0.08,464,0.72,13,0
acct_9,2026-01-02T21:03:00,124.33,CA,Tablet,2,0,0,0,0,0.12,464,0.71,21,0
acct_9,2026-01-01T23:44:00,199.68,CA,MacBook,2,0,0,0,0,0.33,464,1.14,23,0
acct_9,2026-01-01T23:52:00,210.14,CA,Tablet,1,0,0,0,0,0.19,464,1.2,23,0
acct_9,2026-01-02T16:00:00,270.16,CA,Tablet,1,0,0,0,0,0.27,464,1.54,16,0
acct_9,2026-01-02T02:09:00,241.33,CA,Tablet,1,0,0,0,1,0.16,464,1.38,2,0
acct_9,2026-01-02T22:38:00,220.41,CA,Tablet,2,0,0,0,0,0.09,464,1.26,22,0
acct_9,2026-01-02T04:30:00,190.41,CA,MacBook,2,0,0,0,0,0.28,464,1.09,4,0
acct_9,2026-01-02T15:00:00,172.06,CA,MacBook,1,0,0,0,1,0.17,464,0.98,15,0
acct_9,2026-01-02T11:05:00,115.91,CA,Tablet,2,0,0,0,0,0.07,464,0.66,11,0
acct_9,2026-01-02T21:48:00,246.49,CA,Tablet,2,0,0,0,1,0.3,464,1.41,21,0
acct_9,2026-01-02T22:06:00,220.63,CA,MacBook,1,0,0,0,0,0.26,464,1.26,22,0
acct_9,2026-01-02T13:52:00,206.66,CA,MacBook,1,0,0,0,0,0.27,464,1.18,13,0
acct_9,2026-01-02T14:06:00,152.46,CA,Tablet,1,0,0,0,1,0.19,464,0.87,14,0
acct_9,2026-01-02T23:00:00,123.49,CA,MacBook,1,0,0,0,1,0.11,464,0.71,23,0
acct_9,2026-01-02T03:39:00,207.91,CA,MacBook,2,0,0,0,0,0.12,464,1.19,3,0
acct_9,2026-01-02T06:00:00,159.46,CA,MacBook,1,0,0,0,0,0.22,464,0.91,6,0
acct_9,2026-01-02T23:54:00,204.28,CA,Tablet,1,0,0,0,1,0.06,464,1.17,23,0
acct_9,2026-01-02T13:02:00,206.32,CA,MacBook,2,0,0,0,0,0.14,464,1.18,13,0
acct_9,2026-01-02T15:30:00,157.03,CA,Tablet,1,0,0,0,0,0.17,464,0.9,15,0
acct_9,2026-01-03T03:04:00,123.34,CA,Tablet,1,0,0,0,1,0.19,464,0.7,3,0
acct_9,2026-01-02T02:16:00,168.74,CA,Tablet,2,0,0,0,0,0.32,464,0.96,2,0
acct_9,2026-01-03T06:00:00,164.94,CA,MacBook,1,0,0,0,1,0.29,464,0.94,6,0
acct_9,2026-01-02T14:07:00,159.48,NY,MacBook,2,0,1,0,0,0.11,464,0.91,14,0
acct_9,2026-01-02T23:40:00,88.75,CA,MacBook,1,0,1,0,0,0.29,464,0.51,23,0
acct_9,2026-01-02T07:30:00,178.85,CA,Tablet,1,0,0,0,1,0.08,464,1.02,7,0
acct_9,2026-01-02T14:46:00,192.7,CA,MacBook,2,0,0,0,0,0.08,464,1.1,14,0
acct_9,2026-01-02T07:50:00,163.1,CA,MacBook,1,0,0,0,0,0.33,464,0.93,7,0
acct_9,2026-01-03T00:48:00,133.53,CA,MacBook,2,0,0,0,0,0.18,464,0.76,0,0
acct_9,2026-01-02T22:40:00,235.52,CA,MacBook,1,0,0,0,1,0.13,464,1.35,22,0
acct_9,2026-01-03T03:48:00,291.17,CA,Tablet,2,0,0,0,0,0.1,464,1.66,3,0
acct_9,2026-01-02T06:03:00,168.51,CA,Tablet,2,0,0,0,0,0.17,464,0.96,6,0
acct_9,2026-01-02T21:00:00,155.28,CA,MacBook,1,0,0,0,0,0.08,464,0.89,21,0
acct_9,2026-01-03T07:11:00,261.11,CA,MacBook,2,0,0,0,0,0.17,464,1.49,7,0
